job,website,company,salary
手机APP程序员软件开发实习生（Java/安卓）,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
PHP开发工程师助理/php程序员学徒可无经验,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
Java实习生/java开发/java程序员(双休),http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,6001-8000
JAVA程序员软件开发,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
程序员5K+补贴,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,6001-8000
JAVA程序员软件开发实习生,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,6001-8000
java学徒/java程序员/java实习生前期有人带,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4001-6000
php程序员（实习生）,http://company.zhaopin.com/CZ597666020.htm,南京光际信息科技有限公司,2001-4000
PHP程序员,http://company.zhaopin.com/CZ597666020.htm,南京光际信息科技有限公司,6001-8000
初级Java开发程序员/Java开发助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
php程序员,http://company.zhaopin.com/P2/CC2032/4281/CC203242811.htm,江苏华盾科技有限公司,6000-8000
java高级开发程序员,http://special.zhaopin.com/2018/nj/zgnj052892,中国(南京)软件谷管理委员会,面议
（经验不限）安卓开发实习生/安卓开发工程师助理/安卓程序员学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
初级JAVA程序员助理/实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
Java程序员+双休+五险一金,http://company.zhaopin.com/CC547883037.htm,上海恭鑫网络科技有限公司,6001-8000
程序员实习生,http://company.zhaopin.com/CC302614930.htm,江苏易创街区资产管理有限公司,2001-4000
Java开发/java程序员 实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4001-6000
Java实习生/Java开发/Java程序员,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
PHP程序员,http://company.zhaopin.com/CZ261583710.htm,南京微伊猫珠宝有限公司,12000-17000
Python开发实习生/Python程序员可无经验,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
初级Java开发程序员 接收实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3500-5500
webGL程序员,http://company.zhaopin.com/CC318751939.htm,江苏皓之睿数字科技有限公司,5000-10000
网页游戏程序员学徒/助理,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
Java初级开发程序员 接收实习生/学徒,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
急招web程序员/web交互设计师 双休五险,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4000-5000
地铁口Java软件开发实习生/java程序员,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-5000
SAS程序员-江宁,http://company.zhaopin.com/CZ180332020.htm,方恩(北京)医药科技发展有限公司,4001-6000
Java/C程序员,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E6%98%93%E4%B9%8B%E6%81%92%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC447440612.htm,南京易之恒软件技术有限公司,4001-6000
web前端程序员,http://company.zhaopin.com/CZ133588780.htm,南京华韩奇致美容医院有限公司,5000-8000
网站程序员,http://company.zhaopin.com/CC446784837.htm,南京博韵口腔医院有限公司,5000-8000
Java程序员,http://company.zhaopin.com/CZ255530880.htm,南京明鼎教育科技有限公司,10001-15000
网站程序员,http://company.zhaopin.com/CZ500537120.htm,南京澳洁企业管理有限公司,4001-6000
安卓开发实习生/安卓程序员接收转行双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
游戏服务端C++程序员,http://company.zhaopin.com/CZ506729930.htm,江苏盖闻网络科技有限公司,8000-15000
SAS程序员,http://company.zhaopin.com/CZ120989510.htm,江苏恒瑞医药股份有限公司,4001-6000
asp.net程序员,http://company.zhaopin.com/CC564908029.htm,江苏烁石焊接科技有限公司,8001-10000
PHP程序员网站建设,http://company.zhaopin.com/CZ714676280.htm,南京泰正堂中医诊所有限公司,5000-10000
php程序员/php开发/php工程师接收转行实习,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
4K+php开发工程师助理/php程序员学徒/php开发助理(接受无经验),http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
SAS程序员-浦口,http://company.zhaopin.com/CZ180332020.htm,方恩(北京)医药科技发展有限公司,4001-6000
unity3D程序员实习,http://company.zhaopin.com/CZ643555680.htm,南京电航软件科技有限公司,4000-6000
php实习/php网站程序员/php程序开发双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
五险双休 仓库/物流管理员可转IT程序员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
ASP程序员/.NET程序员,http://company.zhaopin.com/CZ300451180.htm,南京智绘星图信息科技有限公司,6000-8000
安卓开发/安卓程序员Android,http://company.zhaopin.com/CC553045323.htm,南京明能智能科技有限公司,5000-10000
网络工程师助理/系统管理员实习生/程序员（不限专业接受转行）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
IT程序员高新,http://company.zhaopin.com/CC325912783.htm,南京中琅电子有限公司,6001-8000
网络程序员,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%82%9B%E6%B3%B0%E4%B8%AD%E5%8C%BB%E5%8C%BB%E9%99%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC451623715.htm,南京肛泰中医医院有限公司,3000-6000
（待遇优）java程序员/双休+项目奖金,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
IT程序员（日语方向）,http://company.zhaopin.com/CZ144579220.htm,沈阳新干线外国语培训学校,10001-15000
软件研发 初级计算机程序员,http://special.zhaopin.com/2016/sz/11025/szsw042162,苏州市威思登软件科技开发有限公司,4001-6000
初级软件开发实习生/初级程序员五险双休,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
初级程序员（Java、Android、WEB、PHP+可实习）,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
6K初级程序员（Java、Android、WEB、PHP+可实习）,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
.net程序员,http://company.zhaopin.com/CZ579751680.htm,南京赛博软件有限公司,5000-8000
实习Java初级程序员（朝九晚六+双休）,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,3500-5000
软件开发 ERP技术开发 高薪程序员 +五险,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
LK18-高级程序员,http://special.zhaopin.com/pagepublish/15737512/index.html,浙江明讯网络技术有限公司,14000-19000
可学徒初级软件开发实习生/初级程序员,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
转行+Unity3D程序员,http://company.zhaopin.com/CZ403438830.htm,北京汇众益智科技有限公司南京分公司,5000-8000
微信WEB端开发程序员学徒 项目部直招,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-5500
php初级程序员 双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
IT软件程序员/待遇好,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
初级软件开发程序员+双休可实习,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
java程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
PHP程序员,http://company.zhaopin.com/P1/CC1423/6360/CC142363606.htm,南京甲骨文科技有限公司,4001-6000
五险一金/安卓程序员/安卓开发学徒/助理,http://company.zhaopin.com/CC480408434.htm,南京极课营信息技术有限公司,6001-8000
cocos2dx程序员,http://company.zhaopin.com/CZ561429880.htm,南京凯奥思数据技术有限公司,8001-10000
magento程序员,http://company.zhaopin.com/CZ721032580.htm,南京海诺号商务管理咨询有限公司,6001-8000
JAVA程序员（南京）,http://company.zhaopin.com/%E5%B9%BF%E4%B8%9C%E5%8E%9F%E5%88%9B%E9%80%9A%E4%BF%A1%E5%92%A8%E8%AF%A2%E8%AE%BE%E8%AE%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC195944527.htm,广东原创科技有限公司,4001-6000
PHP程序员,http://company.zhaopin.com/CZ561429880.htm,南京凯奥思数据技术有限公司,2001-4000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CC460029032.htm,上海致蓝达贸易有限公司,16000-20500
诚聘JAVA程序员,http://company.zhaopin.com/CC530997320.htm,南京中企动力人力资源服务有限公司,5000-10000
Html5程序员,http://company.zhaopin.com/P2/CC3425/9811/CC342598113.htm,南京先行数字技术有限公司,4001-6000
IT程序员,http://special.zhaopin.com/pagepublish/29977301/index.html,美药星(南京)制药有限公司,5000-10000
.net程序员,http://company.zhaopin.com/%E4%B8%8A%E6%B5%B7%E5%90%89%E8%BF%90%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC353770614.htm,上海吉运软件技术有限公司,5800-10000
JAVA程序员（可接受实习）,http://company.zhaopin.com/CZ529126920.htm,南京德学信息技术有限公司,4001-6000
数据库程序员（Oracle）,http://company.zhaopin.com/CC144308677.htm,南京瑞玥科技有限公司,3500-4500
java中级程序员,http://company.zhaopin.com/CZ291633730.htm,江苏旭丰软件技术有限公司,8000-12000
JAVA程序员工程师,http://company.zhaopin.com/CC530997320.htm,南京中企动力人力资源服务有限公司,6000-12000
JAVA程序员未来网络小镇,http://company.zhaopin.com/CC530997320.htm,南京中企动力人力资源服务有限公司,5000-10000
程序员/PHP程序员/微信开发工程师,http://company.zhaopin.com/CC480408434.htm,南京极课营信息技术有限公司,6001-8000
Java高级程序员,http://company.zhaopin.com/P2/CC3425/9811/CC342598113.htm,南京先行数字技术有限公司,70001-100000
C++程序员/C++研发工程师,http://company.zhaopin.com/CC656252228.htm,南京臻融软件科技有限公司,1500-3000
初级程序员（助理）,http://company.zhaopin.com/CC660322721.htm,江苏艾康生物医药研发有限公司,3500-5000
前端初级程序员,http://company.zhaopin.com/CC274220331.htm,南京雪糕网络科技有限公司,3000-6000
.NET程序员/C#软件工程师(双休),http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E4%BD%B3%E6%99%AE%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC160439216.htm,南京佳普科技有限公司,4000-8000
php程序员,http://company.zhaopin.com/CZ717615580.htm,南京西侯度信息技术有限公司,8000-15000
C++、程序员、工程师,http://company.zhaopin.com/CC343809815.htm,江苏首屏信息产业有限公司,7000-12000
C++程序员  游戏服务端,http://company.zhaopin.com/CZ506729930.htm,江苏盖闻网络科技有限公司,8000-15000
PHP程序员 技术组长（五险+包吃包住+带薪年假）,http://company.zhaopin.com/CC512649728.htm,上海国丹医院投资管理有限公司,6001-8000
SAS程序员/数据统计/数据分析,http://special.zhaopin.com/pagepublish/19876062/index.html,南京从一医药科技有限公司,4001-6000
PHP程序员,http://company.zhaopin.com/CZ513506520.htm,南京分布文化发展有限公司,7000-12000
Android程序员,http://company.zhaopin.com/CC308920438.htm,南京易途网络科技有限公司,7000-14000
前端程序员,http://company.zhaopin.com/CC274220331.htm,南京雪糕网络科技有限公司,6000-12000
日本会社直招程序员IOS、PHP,http://company.zhaopin.com/CZ645926280.htm,ビズコネクト株式会社,12000-24000
C++程序员/C++研发工程师,http://company.zhaopin.com/CC656252228.htm,南京臻融软件科技有限公司,6000-12000
中级软件程序员,http://company.zhaopin.com/CC203476518.htm,常州市维邦网络软件有限公司,8000-15000
c++程序员,http://company.zhaopin.com/CZ561429880.htm,南京凯奥思数据技术有限公司,8001-10000
php开发程序员,http://company.zhaopin.com/CZ735099980.htm,南京丙希文化发展有限公司,8001-10000
Winform程序员 （工作地：福建）,http://company.zhaopin.com/P2/CC2418/4931/CC241849312.htm,晋江市博思企业管理咨询有限公司,7000-14000
HTML5 高级程序员,http://company.zhaopin.com/CZ408738580.htm,南京爱服优软件科技有限公司,10001-15000
c#程序员,http://company.zhaopin.com/P1/CC1440/7960/CC144079605.htm,南京乾坤软件实业有限公司,6001-8000
程序员,http://company.zhaopin.com/CC584879822.htm,南京万宏测控技术有限公司,8001-10000
编程程序员,http://company.zhaopin.com/CZ764501180.htm,南京如谦自动化设备有限公司,6001-8000
IT技术支持软件工程师程序员软件开发,http://company.zhaopin.com/CC692138226.htm,大连日协教育信息咨询有限公司,10001-15000
C#高级程序员（安徽芜湖+住宿+晋升+双休）,http://company.zhaopin.com/CC388868782.htm,安徽贝慕信息科技有限公司,8001-10000
程序员,http://company.zhaopin.com/CC313620412.htm,南京威德凯能电气自动化有限公司,6001-8000
数控编程/软件程序员,http://company.zhaopin.com/CZ553937380.htm,南京科米爱尔网络科技有限公司,4001-6000
网站程序员,http://company.zhaopin.com/CZ609513880.htm,南京双喜堂家纺有限公司,8001-10000
南京Android程序员,http://company.zhaopin.com/CC273972632.htm,中讯志远(武汉)科技有限公司,8001-10000
储备干部（设计师）程序员,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4000-5000
储备干部（设计师）程序员,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4000-5000
初级app程序员学徒,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
java程序员招聘,http://company.zhaopin.com/CC530997320.htm,南京中企动力人力资源服务有限公司,5000-10000
php开发工程师 php工程师 php程序员 php高级程序员,http://company.zhaopin.com/CC382926285.htm,南京贞观互联网科技有限公司,8001-10000
Window程序员,http://company.zhaopin.com/P2/CC1673/7281/CC167372810.htm,江苏无线电厂有限公司,8000-16000
初级c++程序员 可实习,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
急招初级程序员（Java、Android、WEB、PHP）可实习,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,6001-8000
Java程序员（南京）,http://company.zhaopin.com/CZ139831970.htm,上海聚微计算机技术有限公司,4001-6000
java工程师 java开发工程师 java软件工程师 java程序员 WEB开发,http://company.zhaopin.com/CC382926285.htm,南京贞观互联网科技有限公司,8001-10000
国企急招初级开发程序员（java/ios/c++）,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,4001-6000
带薪培养初级软件开发实习生/初级程序员,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
Java程序员定岗实习生,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,4001-6000
计算机毕业程序员助理/跨行可实习,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
java程程序员 java开发工程师 java实习生,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,4000-6000
java/c++软件技术员/程序员（上市公司前景好）,http://company.zhaopin.com/CC658854828.htm,北京中软国际教育科技南京有限公司,4500-6000
计算机程序员助理/跨行可实习,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
小程序员/微信/支付宝,http://company.zhaopin.com/CZ329141380.htm,河南候鸟旅居网络科技有限公司,8000-12500
C#程序员,http://company.zhaopin.com/CC410853637.htm,南京宝瑞达通信科技股份有限公司,6001-8000
软件程序员,http://special.zhaopin.com/pagepublish/46734231/index.html,江苏省苏豪控股集团有限公司,6001-8000
程序员实习生,http://company.zhaopin.com/CZ253296180.htm,南京汇微达信息技术有限公司,2001-4000
cocos2dx程序员,http://company.zhaopin.com/CC698957122.htm,南京风漫云端网络科技有限公司,20000-25000
net初级程序员,http://company.zhaopin.com/CZ717071380.htm,南京龙新软件科技有限公司,4001-6000
(无经验可学徒）Java实习生/java开发/java程序员(双休),http://company.zhaopin.com/CC553618928.htm,南京博为峰软件技术有限公司,6001-8000
u3d程序员,http://company.zhaopin.com/CZ573429480.htm,南京流火互娱软件科技有限公司,5000-10000
Java程序员助理/实习生/双休,http://company.zhaopin.com/CC553618928.htm,南京博为峰软件技术有限公司,4001-6000
java程序员,http://company.zhaopin.com/CZ489994530.htm,南京新点星信息科技有限公司,5000-8000
java程序员,http://company.zhaopin.com/CZ567440680.htm,南京麦堤微林信息科技有限公司,4001-6000
游戏开发程序员,http://company.zhaopin.com/CC488733322.htm,南京魔力多网络科技有限公司,6001-8000
php程序员网站建设,http://company.zhaopin.com/CC396653732.htm,南京鼻舒堂健康管理咨询有限公司,5000-10000
PHP程序员,http://company.zhaopin.com/CC331307981.htm,盛世拙歌信息科技南京有限公司,7000-9000
手机APP程序员软件开发实习生,http://company.zhaopin.com/CZ680983030.htm,南京母星之旅文化发展有限公司,3000-5000
php程序员,http://company.zhaopin.com/CZ814307640.htm,南京学一技网络科技有限公司,5000-8000
.程序学徒+3k可实习,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
java+大数据开发实习助理（住宿+五险）,http://company.zhaopin.com/CC689935929.htm,北京百知教育科技有限公司,8000-14000
java+人工智能AI开发签约实习生,http://company.zhaopin.com/CC431422936.htm,北京润斯顿教育科技有限公司,7000-13000
电子电气转行软件开发(JAVA、软件测试),http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
初级软件测试工程师  理科生转行可投,http://company.zhaopin.com/%E5%8D%8E%E9%80%9A%E8%BD%AF%E4%BB%B6%E7%A7%91%E6%8A%80%E5%8D%97%E4%BA%AC%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC347829317.htm,华通软件科技南京有限公司,4001-6000
电子电气转行Java软件开发/软件测试,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
五险+生活补贴java开发实习生/java开发学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
java软件工程师签约实习生,http://special.zhaopin.com/bf/2014/zgcrjy120485,中青才智教育投资(北京)有限公司,7500-13000
Java+人工智能开发实习生,http://company.zhaopin.com/CC689935929.htm,北京百知教育科技有限公司,7500-14000
可学徒java/c++/web/PHP/安卓软件开发助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
web前端开发工程师学徒接收实习五险,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
双休五险Java开发助理/java开发工程师学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
包住宿五险C语言工程师助理/c++工程师学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
Java开发工程师助理/双休地铁口,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
软件工程师java/web/c++/php）实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
包食宿+五险WEB前端开发学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
web前端开发工程师/助理（包住宿）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
java+人工智能实习工程师,http://special.zhaopin.com/bf/2014/zgcrjy120485,中青才智教育投资(北京)有限公司,7000-13000
初级java开发工程师 环境优+福利好,http://company.zhaopin.com/CZ606673820D00113302871.htm,北京才秀人人科技有限公司06,6001-8000
电子类+软件开发可实习,http://company.zhaopin.com/CZ606673820D00113273281.htm,北京才秀人人科技有限公司01,6001-8000
WEB前端开发实习生（食宿补贴双休）,http://company.zhaopin.com/CZ606673820D00113273491.htm,北京才秀人人科技有限公司05,4000-8000
h5/微信小程序开发实习 包食宿,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
手游开发学徒（双休+房补）,http://company.zhaopin.com/CZ606673820D00113302871.htm,北京才秀人人科技有限公司06,4001-6000
软件工程师 Python（AI）开发实习生,http://special.zhaopin.com/bf/2014/zgcrjy120485,中青才智教育投资(北京)有限公司,7500-14000
应届优先不限专业java,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,6001-8000
Android研发工程师,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
高薪双休Web带薪入职,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
广告制作/设计学徒+前辈带提升快,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
WEB前端开发工程师,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
C语言开发工程师+五险一金+待遇优,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
java+大数据开发实习助理（住宿+五险）,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,6001-8000
游戏设计/开发+游戏图形设计双休五险一金,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,5000-8000
游戏设计学徒五险一金双休,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
游戏设计/软件开发,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
0基础 初级软件测试工程师/助理,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
移动手游开发助理 法定节假日 福利齐全,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
Java+人工智能软件开发留用实习生,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
【高薪】IT技术助理+高福利,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
Java应届生双休,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
会展设计师实习/展览设计师助理,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
IT技术支持工程师/售前售后工程师助理+双休,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
硬件工程师/学徒专业不限,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
应届生+零基础培训/猎头助理顾问（人力资源方向）,http://company.zhaopin.com/CC477326388.htm,上海埃摩森资产管理中心(有限合伙),4001-6000
排版设计实习生+往设计师发展4K+,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
软件实习生(应届生优先),http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
Java开发工程师,http://special.zhaopin.com/pagepublish/13142484/index.html,南京三宝科技股份有限公司,8001-10000
Java软件工程师实习生（理工科优先）,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
软件实施运维助理/软件开发学徒/五险双休,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
五险+奖金软件开发工程师助理/软件实施学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
带薪实习嵌入式软件开发学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-5000
（餐补+双休）计算机软件开发助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java+大数据开发实习助理（住宿+五险）,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3500-6000
Java软件测试专员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
理工科助理（软件开发/java/web/实施运维）,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
（双休+五险一金）C语言开发/C++实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
经验不限不加班erp实施学徒/系统工程师助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
java开发实习生 双休五险一金,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
IT技术支持/售前售后工程师助理+双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
4K+可学徒WEB开发工程师助理/web前端开发实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
安卓开发/安卓开发工程师/安卓实习生双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
五险一金+补贴实施工程学徒/运维工程师助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
急聘 初级Java开发工程师学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
可转行学徒+五险软件开发工程师助理/软件测试实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
项目部直招/ 初级JAVA开发包吃住+全勤奖,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3500-6000
软件测试工程师/热爱电脑/接收新人,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
web前端开发工程师学徒（五险一金可实习）,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
Java软件开发学徒生/欢迎应届生投递,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
五险Android开发实习生/Android开发学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
电子电气转行软件开发(JAVA、软件测试),http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
数据库开发助理/数据库工程师学徒接收应届,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
（零基础Java开发工程师助理）双休+包食宿,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
年底双薪/Java软件工程师学徒 有人带,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
接受0基础PHP开发实习生/PHP工程师助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
Java开发学徒生 专业不限,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
急招web前端实习生/web开发,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
软件研发助理（Java/c++/web）实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
java/c++/web/PHP/安卓软件开发实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
app开发实习生/手机软件开发助理专业不限,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
网络工程师助理/软件研发学徒（五险餐补),http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
ios开发工程师助理/ios开发实习生五险双休,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
诚聘java/c++/web/PHP/安卓软件开发实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
有人带Java/web/c++软件开发实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
网页设计制作学徒+双休不加班4k,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,4001-6000
